client_id,idade,sexo,cidade,estado,perfil_investidor,saldo_inicial,saldo_6_meses,saldo_12_meses,logins_mes,tempo_app_min_mes,contato_assessor,ativos_carteira,assessor_principal,perfil_assessor,tempo_casa_assessor_anos,qtd_clientes_assessor,tempo_resposta_horas,dias_sem_login,abriu_email_marketing,clicou_oferta,lucro_12_meses,churn,variacao_saldo_12m_perc,score_engajamento,interacao_assessor,cliente_vip,risco_inativo,teve_lucro,churn_probability,risk_segment,processed_at
518,30,Feminino,Rio de Janeiro,RJ,Moderado,164901.1,179300.37,220052.45,13,60,8,"Fundos, FIIs, Ações",Patrícia Rocha,Agressivo,9.0,409,5.2,18,0,0,55151.35000000001,0,33.44510740073899,41.05263157894737,1.5384615384615383,1,0,1,0.0005666051,Baixo,2026-05-11T20:10:58.511270
519,67,Masculino,Belo Horizonte,MG,Conservador,77537.6,61523.29,76673.87,23,581,3,"Ações, Cripto",Carlos Silva,Moderado,5.5,77,32.9,14,1,1,-863.7300000000105,0,-1.1139498772208716,890.8666666666667,0.0911854103343465,0,0,0,0.00017648294,Baixo,2026-05-11T20:10:58.511270
520,59,Masculino,Porto Alegre,SP,Conservador,92365.68,94972.91,121622.66,2,272,2,"Renda Fixa, Cripto, Ações",Lucas Oliveira,Agressivo,1.8,348,12.5,38,0,0,29256.98000000001,0,31.67516332906336,13.948717948717949,0.16,0,1,1,0.0003142336,Baixo,2026-05-11T20:10:58.511270
521,47,Masculino,Curitiba,PR,Moderado,61353.89,46166.83,69690.25,46,73,1,"Fundos, Renda Fixa",Juliana Mendes,Agressivo,5.9,146,19.1,43,0,1,8336.36,0,13.587337331015197,76.31818181818181,0.05235602094240837,0,1,1,0.00076082,Baixo,2026-05-11T20:10:58.511270
522,36,Masculino,Curitiba,PR,Conservador,186578.42,172849.59,260824.67,50,453,8,Cripto,Patrícia Rocha,Comercial,6.5,95,31.2,21,0,0,74246.25,0,39.79358920501095,1029.5454545454545,0.25641025641025644,1,0,1,0.0003239889,Baixo,2026-05-11T20:10:58.511270
523,34,Feminino,Curitiba,RS,Agressivo,24610.11,23333.09,23868.07,48,261,1,"Ações, Exterior, Renda Fixa",Fernanda Alves,Comercial,8.6,50,21.2,38,0,1,-742.0400000000009,0,-3.0151835973102146,321.2307692307692,0.04716981132075472,0,1,0,0.026780874,Baixo,2026-05-11T20:10:58.511270
524,73,Masculino,Curitiba,RS,Conservador,186816.14,135233.75,213694.12,29,494,5,Renda Fixa,Bruno Martins,Comercial,5.7,215,12.4,41,1,1,26877.97999999998,0,14.387397148875882,341.0952380952381,0.4032258064516129,1,1,1,0.0035783707,Baixo,2026-05-11T20:10:58.511270
525,36,Masculino,Rio de Janeiro,PR,Agressivo,137089.42,118499.12,159985.66,34,53,4,"Cripto, Exterior, Renda Fixa",Patrícia Rocha,Conservador,4.4,294,16.4,56,1,1,22896.23999999999,0,16.701682741089712,31.614035087719298,0.24390243902439027,0,1,1,0.0010776812,Baixo,2026-05-11T20:10:58.511270
526,45,Feminino,Belo Horizonte,RJ,Conservador,106782.86,135976.19,104182.13,47,320,4,"Fundos, Ações, FIIs",Fernanda Alves,Comercial,8.5,268,16.7,55,0,1,-2600.729999999996,1,-2.435531320288664,268.57142857142856,0.23952095808383234,0,1,0,0.9990976,Alto,2026-05-11T20:10:58.511270
527,72,Feminino,São Paulo,RJ,Moderado,7499.15,9540.27,5473.49,13,417,3,"FIIs, Ações, Exterior",Fernanda Alves,Comercial,9.8,151,46.1,53,1,0,-2025.66,1,-27.011861344285688,100.38888888888889,0.0650759219088937,0,1,0,0.9635363,Alto,2026-05-11T20:10:58.511270
528,43,Feminino,Rio de Janeiro,RS,Conservador,95643.64,87169.25,65439.71,11,438,5,"Fundos, Exterior",Fernanda Alves,Agressivo,6.6,340,38.4,59,0,1,-30203.93,1,-31.579653388348667,80.3,0.13020833333333334,0,1,0,0.99938774,Alto,2026-05-11T20:10:58.511270
529,54,Feminino,Rio de Janeiro,MG,Conservador,82141.87,59623.5,50517.61,27,6,4,"Exterior, Ações",Lucas Oliveira,Agressivo,8.8,253,22.3,29,1,0,-31624.25999999999,0,-38.499561794733914,5.4,0.17937219730941703,0,0,0,0.0013284126,Baixo,2026-05-11T20:10:58.511270
530,43,Masculino,São Paulo,PR,Conservador,33082.54,26712.73,45858.38,43,149,3,"Renda Fixa, FIIs",Patrícia Rocha,Conservador,6.2,251,10.0,19,1,1,12775.84,0,38.61807467020367,320.35,0.3,0,0,1,0.00014175872,Baixo,2026-05-11T20:10:58.511270
531,70,Masculino,São Paulo,RS,Moderado,131625.51,123113.38,106988.82,28,370,8,Renda Fixa,Ana Souza,Moderado,7.1,103,39.0,31,0,0,-24636.69,1,-18.717260810613386,323.75,0.20512820512820512,0,1,0,0.95484877,Alto,2026-05-11T20:10:58.511270
532,40,Feminino,Curitiba,RS,Conservador,194259.03,246450.18,153533.8,42,424,5,"Renda Fixa, Fundos",Bruno Martins,Agressivo,7.0,329,8.0,41,1,1,-40725.23000000001,1,-20.964394808313422,424.0,0.625,0,1,0,0.9953597,Alto,2026-05-11T20:10:58.511270
533,26,Masculino,Rio de Janeiro,PR,Moderado,112875.57,88575.65,142497.72,16,577,9,"Fundos, FIIs",Mariana Costa,Agressivo,7.2,461,10.5,24,0,0,29622.14999999999,0,26.243189735387375,369.28,0.8571428571428571,0,0,1,0.00029148953,Baixo,2026-05-11T20:10:58.511270
534,29,Masculino,Porto Alegre,PR,Agressivo,143235.9,165882.86,127195.56,39,565,9,"Fundos, Renda Fixa, Cripto",Carlos Silva,Moderado,3.5,327,17.9,22,1,1,-16040.34,0,-11.19854729156587,958.0434782608696,0.5027932960893855,0,0,0,0.0026641036,Baixo,2026-05-11T20:10:58.511270
535,70,Masculino,São Paulo,RJ,Conservador,14621.64,11188.62,15432.27,48,448,9,"Renda Fixa, Exterior",Lucas Oliveira,Conservador,6.0,65,42.3,4,1,1,810.630000000001,0,5.544042939095759,4300.8,0.2127659574468085,0,0,1,0.000322494,Baixo,2026-05-11T20:10:58.511270
536,18,Feminino,São Paulo,MG,Moderado,84115.73,108404.53,62772.2,20,438,2,"FIIs, Fundos, Ações",João Pereira,Agressivo,6.1,62,6.8,49,1,0,-21343.53,1,-25.374005551637012,175.2,0.29411764705882354,0,1,0,0.9897335,Alto,2026-05-11T20:10:58.511270
537,18,Masculino,Belo Horizonte,MG,Moderado,24155.34,22439.58,35357.89,56,559,9,"Cripto, Renda Fixa",Mariana Costa,Comercial,3.5,405,6.3,40,0,1,11202.55,0,46.37711578474987,763.5121951219512,1.4285714285714286,0,1,1,0.0059866854,Baixo,2026-05-11T20:10:58.511270
538,64,Feminino,Porto Alegre,PR,Conservador,122946.37,143249.82,167996.78,22,61,5,"Ações, Renda Fixa",Bruno Martins,Conservador,3.8,405,24.0,29,0,1,45050.41,0,36.642326243548304,44.733333333333334,0.20833333333333334,0,0,1,8.6782784e-05,Baixo,2026-05-11T20:10:58.511270
539,51,Masculino,Porto Alegre,SP,Agressivo,187757.95,170025.08,258619.8,19,566,0,Renda Fixa,Lucas Oliveira,Moderado,7.7,367,13.6,47,0,1,70861.84999999998,0,37.741065025475606,224.04166666666666,0.0,1,1,1,0.0011952155,Baixo,2026-05-11T20:10:58.511270
540,49,Masculino,São Paulo,RS,Moderado,132693.77,142858.29,128194.97,10,182,4,Fundos,Mariana Costa,Moderado,6.0,476,27.5,38,1,1,-4498.799999999988,1,-3.3903626372210156,46.666666666666664,0.14545454545454545,0,1,0,0.9876084,Alto,2026-05-11T20:10:58.511270
541,71,Masculino,Curitiba,RS,Conservador,16283.81,13274.72,20943.02,56,297,9,"FIIs, Ações",Carlos Silva,Comercial,1.9,136,22.0,56,0,0,4659.210000000001,0,28.61252986862412,291.7894736842105,0.4090909090909091,0,1,1,0.00637188,Baixo,2026-05-11T20:10:58.511270
542,65,Feminino,Belo Horizonte,PR,Agressivo,71578.57,56376.18,52215.75,56,50,5,"Cripto, FIIs, Renda Fixa",Fernanda Alves,Comercial,8.5,127,21.2,26,0,1,-19362.82000000001,0,-27.05114114461913,103.70370370370371,0.2358490566037736,0,0,0,0.0013093331,Baixo,2026-05-11T20:10:58.511270
543,42,Masculino,Porto Alegre,SP,Moderado,110582.01,139647.22,67207.0,33,174,7,Renda Fixa,Juliana Mendes,Comercial,8.9,465,5.8,56,0,0,-43375.00999999999,1,-39.22429154615655,100.73684210526316,1.206896551724138,0,1,0,0.9983165,Alto,2026-05-11T20:10:58.511270
544,57,Feminino,São Paulo,RJ,Moderado,81238.34,101595.72,50203.32,9,275,8,"Fundos, Ações, Renda Fixa",Fernanda Alves,Conservador,4.9,116,7.2,41,1,0,-31035.02,1,-38.20243003488254,58.92857142857143,1.1111111111111112,0,1,0,0.99182653,Alto,2026-05-11T20:10:58.511270
545,62,Feminino,Porto Alegre,PR,Agressivo,166895.16,205695.17,188247.99,9,421,2,"Renda Fixa, Exterior",Bruno Martins,Moderado,2.5,396,39.5,36,1,0,21352.82999999999,1,12.794157721530084,102.4054054054054,0.05063291139240506,1,1,1,0.95208883,Alto,2026-05-11T20:10:58.511270
546,70,Feminino,Belo Horizonte,PR,Agressivo,163119.53,175395.92,164727.14,42,143,1,"Cripto, Renda Fixa, Ações",Carlos Silva,Comercial,9.5,260,42.6,6,1,0,1607.610000000015,0,0.9855410936998256,858.0,0.023474178403755867,0,0,1,0.00060988276,Baixo,2026-05-11T20:10:58.511270
547,18,Masculino,Belo Horizonte,RS,Conservador,122754.37,145459.13,130882.41,59,251,3,"FIIs, Fundos",Mariana Costa,Comercial,8.9,263,11.6,4,1,1,8128.040000000008,0,6.62138545454635,2961.8,0.25862068965517243,0,0,1,0.002137853,Baixo,2026-05-11T20:10:58.511270
548,33,Masculino,Rio de Janeiro,PR,Conservador,75318.13,55842.53,45696.78,5,152,7,Renda Fixa,Rafael Gomes,Moderado,2.8,234,5.9,14,0,1,-29621.35000000001,0,-39.328313116642704,50.666666666666664,1.1864406779661016,0,0,0,0.0004592781,Baixo,2026-05-11T20:10:58.511270
549,56,Masculino,São Paulo,PR,Moderado,51811.94,46676.0,50797.36,35,234,7,"Renda Fixa, Exterior",Juliana Mendes,Agressivo,1.4,498,3.0,50,1,0,-1014.580000000002,0,-1.9581972803952172,160.58823529411765,2.3333333333333335,0,1,0,0.041181028,Baixo,2026-05-11T20:10:58.511270
550,22,Masculino,Belo Horizonte,PR,Agressivo,22068.99,19602.16,27503.73,23,378,2,"Fundos, Cripto, Exterior",Fernanda Alves,Conservador,4.7,482,29.4,41,0,1,5434.739999999998,0,24.626138305377808,207.0,0.06802721088435375,0,1,1,0.0011744838,Baixo,2026-05-11T20:10:58.511270
551,39,Feminino,Rio de Janeiro,RS,Agressivo,71624.64,77453.97,71511.78,11,84,3,"Fundos, Cripto",Ana Souza,Agressivo,6.9,82,34.5,7,1,1,-112.8600000000006,0,-0.15757147261054377,115.5,0.08695652173913043,0,0,0,0.0005169972,Baixo,2026-05-11T20:10:58.511270
552,46,Feminino,Rio de Janeiro,RJ,Agressivo,83221.33,76028.9,104775.43,42,69,2,Ações,Mariana Costa,Comercial,2.2,164,18.2,55,0,0,21554.09999999999,0,25.899730273476752,51.75,0.10989010989010989,0,1,1,0.005211409,Baixo,2026-05-11T20:10:58.511270
553,72,Feminino,Porto Alegre,RJ,Moderado,135488.76,106914.73,109707.56,54,92,9,"Ações, Renda Fixa",Fernanda Alves,Conservador,5.4,324,32.8,8,0,0,-25781.20000000001,0,-19.028294302789405,552.0,0.27439024390243905,0,0,0,0.0025471493,Baixo,2026-05-11T20:10:58.511270
554,20,Masculino,Porto Alegre,PR,Agressivo,131973.81,139612.49,175766.39,22,92,1,"Exterior, Renda Fixa",Mariana Costa,Agressivo,4.5,469,34.4,10,1,0,43792.58000000002,0,33.18278073505646,184.0,0.029069767441860465,0,0,1,6.074836e-05,Baixo,2026-05-11T20:10:58.511270
555,29,Feminino,Rio de Janeiro,RS,Agressivo,14951.52,17771.83,16889.06,26,208,3,Fundos,Juliana Mendes,Moderado,9.0,247,44.9,59,0,1,1937.540000000001,1,12.958816227380233,90.13333333333334,0.066815144766147,0,1,1,0.9685316,Alto,2026-05-11T20:10:58.511270
556,43,Masculino,Porto Alegre,RJ,Moderado,79656.6,74022.82,62903.76,57,386,5,"FIIs, Cripto",Bruno Martins,Comercial,4.6,429,3.6,21,0,0,-16752.84,0,-21.03132697102312,1000.0909090909091,1.3888888888888888,0,0,0,0.0013653069,Baixo,2026-05-11T20:10:58.511270
557,33,Feminino,Belo Horizonte,RJ,Conservador,37173.99,28971.97,30224.25,56,480,4,"Ações, FIIs, Fundos",João Pereira,Conservador,5.6,192,9.6,33,0,0,-6949.739999999998,0,-18.69516831526559,790.5882352941177,0.4166666666666667,0,1,0,0.042609137,Baixo,2026-05-11T20:10:58.511270
558,68,Masculino,Curitiba,RJ,Conservador,32205.73,26344.7,37527.0,44,577,2,"FIIs, Cripto, Renda Fixa",Fernanda Alves,Conservador,9.6,277,3.8,34,0,1,5321.27,0,16.522743002565075,725.3714285714286,0.5263157894736842,0,1,1,0.0016854432,Baixo,2026-05-11T20:10:58.511270
559,54,Masculino,Belo Horizonte,RS,Moderado,165633.13,139544.25,223098.82,36,543,1,"Cripto, Renda Fixa, FIIs",Mariana Costa,Conservador,3.3,169,41.7,12,1,1,57465.69,0,34.69456261558301,1503.6923076923076,0.023980815347721823,1,0,1,0.00012473649,Baixo,2026-05-11T20:10:58.511270
560,39,Feminino,Rio de Janeiro,RS,Agressivo,9341.13,8219.62,9098.87,5,218,8,"Exterior, Renda Fixa",João Pereira,Conservador,3.2,402,38.1,10,1,1,-242.2599999999984,0,-2.593476378125542,99.0909090909091,0.2099737532808399,0,0,0,0.00066011393,Baixo,2026-05-11T20:10:58.511270
561,74,Feminino,Rio de Janeiro,PR,Moderado,84417.39,91650.02,70274.98,0,78,0,"Ações, Cripto",João Pereira,Comercial,8.1,73,27.8,59,0,1,-14142.41,1,-16.752958128650985,0.0,0.0,0,1,0,0.9512689,Alto,2026-05-11T20:10:58.511270
562,46,Feminino,Belo Horizonte,MG,Conservador,34472.53,36560.44,47582.79,5,65,8,"Ações, FIIs, Renda Fixa",Ana Souza,Comercial,3.1,76,4.5,31,1,1,13110.26,0,38.03103514595535,10.15625,1.7777777777777777,0,1,1,0.004760716,Baixo,2026-05-11T20:10:58.511270
563,31,Feminino,Porto Alegre,RJ,Conservador,175986.71,196691.18,211596.12,49,547,0,"Renda Fixa, Exterior",João Pereira,Moderado,8.4,482,13.5,41,0,1,35609.41,0,20.234147226230892,638.1666666666666,0.0,1,1,1,0.011524471,Baixo,2026-05-11T20:10:58.511270
564,45,Masculino,Porto Alegre,MG,Moderado,111851.06,102623.48,112217.59,21,223,6,Exterior,Juliana Mendes,Moderado,1.4,124,14.6,58,0,1,366.5299999999988,0,0.32769470401085055,79.37288135593221,0.4109589041095891,0,1,1,0.013673057,Baixo,2026-05-11T20:10:58.511270
565,22,Feminino,Rio de Janeiro,RS,Moderado,47044.75,56190.18,48884.68,40,16,5,"Exterior, Fundos",Carlos Silva,Moderado,1.6,290,27.1,14,1,1,1839.93,0,3.911020889684822,42.666666666666664,0.18450184501845018,0,0,1,0.0014620431,Baixo,2026-05-11T20:10:58.511270
566,64,Feminino,São Paulo,RS,Conservador,100983.03,83053.76,79153.61,23,419,6,"Fundos, Exterior, Cripto",João Pereira,Agressivo,9.1,72,12.8,37,0,0,-21829.42,1,-21.61691919919614,253.60526315789474,0.46875,0,1,0,0.98044604,Alto,2026-05-11T20:10:58.511270
567,66,Feminino,Porto Alegre,RS,Moderado,146565.79,143843.25,170620.51,24,36,2,Exterior,Rafael Gomes,Moderado,5.6,210,4.0,0,1,1,24054.72,0,16.412233714293084,864.0,0.5,0,0,1,0.0001055218,Baixo,2026-05-11T20:10:58.511270
568,47,Masculino,Belo Horizonte,MG,Conservador,191665.48,226273.22,176881.99,14,164,2,"Renda Fixa, Cripto",Mariana Costa,Comercial,7.3,90,35.2,45,0,0,-14783.49000000002,1,-7.713172971992671,49.91304347826087,0.056818181818181816,0,1,0,0.9955108,Alto,2026-05-11T20:10:58.511270
569,63,Masculino,Porto Alegre,RS,Moderado,44868.75,36258.22,67127.27,25,241,0,"Fundos, Ações",João Pereira,Agressivo,2.6,287,14.7,49,1,1,22258.52,0,49.60806797604124,120.5,0.0,0,1,1,0.0001697835,Baixo,2026-05-11T20:10:58.511270
570,69,Feminino,Belo Horizonte,PR,Moderado,177350.17,135835.66,183054.67,7,185,3,"FIIs, Fundos, Renda Fixa",Patrícia Rocha,Comercial,2.1,288,22.0,23,1,1,5704.5,0,3.216517920450823,53.958333333333336,0.13636363636363635,0,0,1,0.00013175007,Baixo,2026-05-11T20:10:58.511270
571,22,Masculino,Rio de Janeiro,RS,Moderado,186926.52,229958.95,193898.33,50,562,1,Ações,Carlos Silva,Agressivo,8.4,105,6.6,42,0,0,6971.809999999998,1,3.7297061968521095,653.4883720930233,0.15151515151515152,1,1,1,0.975993,Alto,2026-05-11T20:10:58.511270
572,29,Feminino,Porto Alegre,SP,Conservador,183367.69,166086.72,203403.66,23,345,9,Cripto,Lucas Oliveira,Moderado,3.9,462,38.6,39,1,1,20035.97,0,10.926663252397411,198.375,0.23316062176165803,1,1,1,0.008087255,Baixo,2026-05-11T20:10:58.511270
573,33,Masculino,Belo Horizonte,MG,Moderado,127447.46,141507.73,181622.88,47,462,7,"Renda Fixa, Cripto, FIIs",Carlos Silva,Moderado,4.8,464,27.4,21,0,0,54175.42,0,42.508042137520825,987.0,0.25547445255474455,0,0,1,0.000116508665,Baixo,2026-05-11T20:10:58.511270
574,43,Masculino,Rio de Janeiro,SP,Conservador,126334.31,90355.46,166854.31,37,84,2,Ações,Bruno Martins,Moderado,0.8,498,43.3,2,1,1,40520.0,0,32.07363067087635,1036.0,0.046189376443418015,0,0,1,0.00015243658,Baixo,2026-05-11T20:10:58.511270
575,43,Masculino,São Paulo,RS,Conservador,81238.92,90502.44,81727.74,5,477,6,"Cripto, Renda Fixa, FIIs",Lucas Oliveira,Agressivo,4.2,147,24.0,13,0,0,488.820000000007,0,0.6017066696603143,170.35714285714286,0.25,0,0,1,0.00034525336,Baixo,2026-05-11T20:10:58.511270
576,65,Masculino,Belo Horizonte,PR,Moderado,150727.18,134096.06,187931.07,53,116,6,"Exterior, Renda Fixa",Ana Souza,Comercial,7.8,195,45.2,1,1,0,37203.89000000001,0,24.68293376151535,3074.0,0.1327433628318584,1,0,1,0.00016444444,Baixo,2026-05-11T20:10:58.511270
577,38,Feminino,São Paulo,RJ,Moderado,106727.51,78278.71,120347.22,34,296,8,"Renda Fixa, Cripto",Carlos Silva,Conservador,8.3,311,42.9,31,1,1,13619.71000000001,0,12.76119905730023,314.5,0.1864801864801865,0,1,1,0.002955052,Baixo,2026-05-11T20:10:58.511270
578,56,Feminino,São Paulo,RS,Conservador,135810.18,144758.39,141667.72,41,387,5,Cripto,Bruno Martins,Comercial,7.1,485,27.9,47,1,0,5857.540000000008,1,4.313034560443119,330.5625,0.17921146953405018,0,1,1,0.95763427,Alto,2026-05-11T20:10:58.511270
579,53,Feminino,Curitiba,PR,Conservador,86263.12,72847.68,66688.65,0,21,0,FIIs,Carlos Silva,Moderado,7.1,89,44.9,37,0,0,-19574.47,1,-22.69158592918967,0.0,0.0,0,1,0,0.98883843,Alto,2026-05-11T20:10:58.511270
580,50,Masculino,Porto Alegre,MG,Agressivo,146567.8,136613.55,149138.99,59,497,7,Exterior,João Pereira,Agressivo,5.3,242,15.8,32,1,1,2571.190000000002,0,1.754266626093864,888.5757575757576,0.4430379746835443,0,1,1,0.00881552,Baixo,2026-05-11T20:10:58.511270
581,47,Feminino,Belo Horizonte,SP,Conservador,165069.83,123529.76,135561.41,45,335,0,"Cripto, FIIs, Renda Fixa",Fernanda Alves,Agressivo,5.6,288,17.9,45,0,1,-29508.41999999998,0,-17.87632543148556,327.7173913043478,0.0,0,1,0,0.028344296,Baixo,2026-05-11T20:10:58.511270
582,54,Feminino,São Paulo,SP,Agressivo,30140.82,23759.95,42901.18,35,490,2,"Renda Fixa, FIIs, Ações",Fernanda Alves,Moderado,7.6,91,2.7,41,1,0,12760.36,0,42.335809045672946,408.3333333333333,0.7407407407407407,0,1,1,0.0008049361,Baixo,2026-05-11T20:10:58.511270
583,40,Feminino,Curitiba,SP,Agressivo,166753.01,146540.27,150388.89,57,410,4,"Fundos, Renda Fixa",Bruno Martins,Agressivo,2.8,271,28.5,5,1,1,-16364.12,0,-9.813388076173254,3895.0,0.14035087719298245,0,0,0,0.0008302891,Baixo,2026-05-11T20:10:58.511270
584,27,Masculino,Rio de Janeiro,MG,Agressivo,108519.01,81807.67,158116.28,11,121,7,Cripto,Carlos Silva,Moderado,2.7,245,34.8,40,0,0,49597.27,0,45.7037619491737,32.46341463414634,0.20114942528735633,0,1,1,0.0004704173,Baixo,2026-05-11T20:10:58.511270
585,71,Masculino,Belo Horizonte,PR,Moderado,169088.52,210768.12,182573.29,37,559,8,"FIIs, Fundos",Bruno Martins,Comercial,9.5,337,37.2,38,1,0,13484.77000000002,1,7.9749766571970815,530.3333333333334,0.2150537634408602,0,1,1,0.91517687,Alto,2026-05-11T20:10:58.511270
586,22,Masculino,São Paulo,MG,Moderado,86829.04,61095.36,101450.18,10,119,6,"FIIs, Cripto",Ana Souza,Agressivo,0.8,59,7.6,24,0,0,14621.14,0,16.838997644106165,47.6,0.7894736842105263,0,0,1,0.00011247945,Baixo,2026-05-11T20:10:58.511270
587,53,Feminino,Porto Alegre,SP,Conservador,76429.06,75688.93,83204.22,11,553,8,Exterior,Fernanda Alves,Conservador,1.8,284,21.6,33,0,1,6775.160000000003,0,8.864638659693059,178.91176470588235,0.37037037037037035,0,1,1,0.0107570365,Baixo,2026-05-11T20:10:58.511270
588,51,Feminino,Curitiba,RS,Agressivo,183097.09,141707.71,131178.55,41,551,2,"Fundos, Renda Fixa",Patrícia Rocha,Agressivo,5.9,374,8.9,10,0,1,-51918.54000000001,0,-28.355742846595767,2053.7272727272725,0.2247191011235955,0,0,0,0.0008449374,Baixo,2026-05-11T20:10:58.511270
589,69,Feminino,São Paulo,RJ,Moderado,50982.68,45099.66,47833.94,49,340,4,"Ações, Cripto",Lucas Oliveira,Moderado,7.5,314,32.0,45,0,0,-3148.739999999998,0,-6.176097451134381,362.17391304347825,0.125,0,1,0,0.024644863,Baixo,2026-05-11T20:10:58.511270
590,48,Masculino,Porto Alegre,MG,Moderado,168998.25,212200.24,116478.92,38,340,9,"Fundos, Ações, Exterior",Juliana Mendes,Conservador,5.6,118,8.0,36,0,0,-52519.33,1,-31.07684842890385,349.18918918918916,1.125,0,1,0,0.99812514,Alto,2026-05-11T20:10:58.511270
591,27,Masculino,São Paulo,MG,Moderado,97320.09,77565.74,112955.4,6,151,7,"Exterior, Ações",João Pereira,Moderado,3.9,494,43.4,40,1,0,15635.31,0,16.065860604937786,22.097560975609756,0.16129032258064516,0,1,1,0.022228822,Baixo,2026-05-11T20:10:58.511270
592,36,Feminino,Belo Horizonte,PR,Moderado,103304.99,132178.67,103530.89,10,126,0,"Cripto, Ações, Exterior",Patrícia Rocha,Agressivo,9.8,188,11.5,6,0,1,225.8999999999942,0,0.21867288308144084,180.0,0.0,0,0,1,0.001168404,Baixo,2026-05-11T20:10:58.511270
593,49,Masculino,Belo Horizonte,PR,Moderado,62385.19,51372.75,81112.38,35,85,7,"Ações, Renda Fixa, FIIs",Patrícia Rocha,Conservador,7.2,404,14.3,56,1,0,18727.19,0,30.018647053892124,52.19298245614035,0.4895104895104895,0,1,1,0.0014202549,Baixo,2026-05-11T20:10:58.511270
594,18,Masculino,Belo Horizonte,MG,Agressivo,115035.4,131708.59,91846.96,51,379,6,"Exterior, Ações",Mariana Costa,Conservador,8.4,268,40.9,45,0,1,-23188.43999999999,1,-20.157655817252767,420.19565217391306,0.1466992665036675,0,1,0,0.9984977,Alto,2026-05-11T20:10:58.511270
595,73,Masculino,Curitiba,SP,Agressivo,65717.03,67557.52,49163.53,30,574,0,"FIIs, Renda Fixa",Patrícia Rocha,Agressivo,0.9,245,22.3,58,0,0,-16553.5,1,-25.189056778737566,291.864406779661,0.0,0,1,0,0.9992243,Alto,2026-05-11T20:10:58.511270
596,22,Masculino,Belo Horizonte,RJ,Agressivo,8814.61,10848.03,8512.26,32,67,9,Cripto,Lucas Oliveira,Conservador,2.7,123,1.6,47,1,0,-302.3500000000004,1,-3.430100707802164,44.666666666666664,5.625,0,1,0,0.986465,Alto,2026-05-11T20:10:58.511270
597,62,Feminino,Porto Alegre,PR,Agressivo,55127.72,56913.64,79049.12,12,508,9,Cripto,Lucas Oliveira,Comercial,4.1,152,24.0,21,1,0,23921.39999999999,0,43.3926888324059,277.09090909090907,0.375,0,0,1,0.00033385595,Baixo,2026-05-11T20:10:58.511270
598,21,Masculino,São Paulo,SP,Conservador,2269.43,2316.49,2812.69,17,453,5,"Exterior, Cripto",João Pereira,Conservador,2.2,274,4.5,47,0,0,543.2600000000002,0,23.93816949630525,160.4375,1.1111111111111112,0,1,1,0.060029287,Baixo,2026-05-11T20:10:58.511270
599,33,Masculino,Rio de Janeiro,RS,Agressivo,195692.6,159934.63,191197.79,40,432,0,Cripto,Bruno Martins,Conservador,1.2,172,47.3,38,0,1,-4494.809999999998,0,-2.2968727483818996,443.0769230769231,0.0,1,1,0,0.042388786,Baixo,2026-05-11T20:10:58.511270
600,41,Masculino,Porto Alegre,PR,Moderado,193183.69,154496.26,205845.91,57,431,1,"Renda Fixa, Ações",Rafael Gomes,Comercial,2.6,151,28.4,9,1,1,12662.22,0,6.554497431951941,2456.7,0.035211267605633804,1,0,1,0.00048743343,Baixo,2026-05-11T20:10:58.511270
601,33,Masculino,Porto Alegre,SP,Agressivo,79635.9,99536.39,53817.28,55,425,4,"Renda Fixa, Cripto",Rafael Gomes,Moderado,5.6,313,12.7,20,1,1,-25818.62,0,-32.42083030392072,1113.095238095238,0.31496062992125984,0,0,0,0.0010443004,Baixo,2026-05-11T20:10:58.511270
602,72,Feminino,Belo Horizonte,SP,Conservador,145945.8,130870.02,216892.73,23,326,1,"FIIs, Cripto, Ações",Carlos Silva,Moderado,7.1,482,27.3,5,0,1,70946.93000000002,0,48.611833982204374,1249.6666666666667,0.03663003663003663,1,0,1,0.00012288931,Baixo,2026-05-11T20:10:58.511270
603,19,Feminino,Curitiba,RJ,Moderado,69815.41,64457.03,83762.2,8,170,9,"Ações, Fundos",Carlos Silva,Comercial,7.9,457,4.2,48,0,1,13946.78999999999,0,19.97666417772236,27.755102040816325,2.142857142857143,0,1,1,0.036322642,Baixo,2026-05-11T20:10:58.511270
604,66,Masculino,São Paulo,RJ,Agressivo,134547.54,155522.72,115288.9,30,465,0,Renda Fixa,Juliana Mendes,Conservador,0.9,210,38.5,0,0,0,-19258.64000000001,0,-14.313632192755076,13950.0,0.0,0,0,0,0.001786289,Baixo,2026-05-11T20:10:58.511270
605,45,Masculino,Curitiba,RS,Agressivo,161280.58,145683.79,181799.91,54,463,5,"Cripto, Exterior, Fundos",Lucas Oliveira,Agressivo,4.6,282,44.5,33,1,1,20519.33000000002,0,12.722753105178578,735.3529411764706,0.11235955056179775,0,1,1,0.003596874,Baixo,2026-05-11T20:10:58.511270
606,49,Masculino,São Paulo,SP,Agressivo,189404.49,240778.08,132305.5,40,193,7,"Cripto, Ações",Carlos Silva,Comercial,1.7,324,42.0,58,0,1,-57098.98999999999,1,-30.14658733802984,130.84745762711864,0.16666666666666666,0,1,0,0.998637,Alto,2026-05-11T20:10:58.511270
